window,spectral_l1,dc_l1,non_dc_low_l1,low_band_l1,mid_band_l1,high_band_l1,prediction_mse
184,0.07413722285666358,0.6521522192351548,0.02711139698191108,0.11640294301808875,0.027316060998153154,0.07812323434161318,0.11345035582780838
185,0.0782346444347896,0.7132796967640305,0.02718691914802315,0.12520017309316706,0.029813580648809644,0.07950823767144176,0.09561056643724442
186,0.07544632006616041,0.6731222554629646,0.029467173340725156,0.12141789935818793,0.02723136542640459,0.07740927349542262,0.10252074897289276
187,0.07577957606162983,0.696318794070046,0.03196125006142344,0.1268694706340838,0.029029332455834934,0.0719823814658031,0.11492925882339478
188,0.07167378608214076,0.6720226411775287,0.031241952304291512,0.12278205071475397,0.027135817090002512,0.06592477739672517,0.0996188223361969
189,0.0743972446919887,0.6538481998455505,0.031745953744248885,0.120617703187292,0.02989017746465947,0.07289802733251141,0.06378737092018127
190,0.07893993553082174,0.6732232507316218,0.0322929959898736,0.12385446095298049,0.03189576664333739,0.08080337356298165,0.05998349189758301
191,0.0798066259790095,0.725974502896837,0.03061798300868959,0.12995462870699634,0.0316664957117924,0.078049737575836,0.055667225271463394
192,0.07921968812009404,0.7342745432921154,0.03210743549571749,0.13241702232377434,0.0292440949091639,0.07640066475143768,0.05254337936639786
193,0.0814237404278756,0.7975522464038729,0.031729732959700885,0.14113294916601116,0.030571752892117905,0.07367367187579499,0.054838232696056366
194,0.07607455498227257,0.7156604853777072,0.03080145404750088,0.12863845852324465,0.030458753834519257,0.06999496538820621,0.074968121945858
195,0.07305530358743609,0.6313135815360968,0.027062360780928454,0.11338396374595251,0.03156728776093658,0.0740697397969213,0.08304621279239655
196,0.07543798981548816,0.6437549135033835,0.028970561540176947,0.11679689753492073,0.02941389173126236,0.07952003138468222,0.10578905045986176
197,0.07807224966235156,0.6981520393066514,0.028996617218481013,0.1245902489453625,0.03125247375518425,0.07833630420848839,0.0887925997376442
198,0.0747789476354348,0.6504280230127871,0.03147924679586456,0.1199005005411392,0.02679547062609022,0.07728313122611999,0.09488246589899063
199,0.07341221040527098,0.6552294906424012,0.03296722449761386,0.12186183394686921,0.02782007720050649,0.07091190636054145,0.11091431975364685
200,0.07081854877295021,0.6429485656667271,0.0313892645758262,0.11875487901738348,0.026449829645375324,0.06769688904569912,0.08894091844558716
201,0.0743764278541844,0.635057956492562,0.032521208212858616,0.11859788653853053,0.02845023219841562,0.07586807270417921,0.057027947157621384
202,0.0792647378345313,0.6796353011223359,0.03244859779264355,0.12490384112545674,0.03081775546244545,0.08172163203054664,0.051356539130210876
203,0.0799119112251173,0.702885868007699,0.03187923136866511,0.12773732231709853,0.031104118254505302,0.0807714953689192,0.05488495156168938
204,0.07990445186293292,0.7376849300258868,0.03348503997244877,0.13408502426579705,0.0295719841045912,0.07653736029897579,0.04794881120324135
205,0.08190908858753923,0.8032867265889655,0.03469444744817404,0.14449334446828713,0.030130687390953544,0.07245396573889734,0.05302068218588829
206,0.07860144921879912,0.7316587288669497,0.03390230396337058,0.13358179323531047,0.03175691989843848,0.07148261135966727,0.0751032754778862
207,0.07578607689899718,0.6541140670529952,0.030139181198767694,0.11927845060651447,0.03218314028705423,0.07588281944036962,0.07577986270189285
208,0.07636724186847922,0.6570008740989673,0.02988761241163952,0.11947522122411493,0.029792258504283322,0.0794008703759694,0.09712643921375275
209,0.07955497117853326,0.7173005373906737,0.029955064347755394,0.128147274782458,0.03239718474261065,0.0782997686565314,0.09349625557661057
210,0.07661791600625283,0.6762450989243287,0.03164514966117588,0.12373085669876915,0.028580802917195326,0.07742656685322635,0.10248614847660065
