window,origin_a,origin_b,disagreement_objective,gradient_l2,head_delta_l2,direct_prediction_delta_l2,head_delta_residual_mse,head_reconstruction_relative_error,raw_reconstruction_relative_error
5971,0,6,0.0023155275266617537,0.007979067973792553,2.160579204559326,2.1605794429779053,4.821542775766078e-15,1.4430057717618183e-06,1.4430057717618183e-06
5972,0,6,0.0018293597968295217,0.008158305659890175,1.920413851737976,1.9204137325286865,5.3168685850790796e-15,1.7048193967639236e-06,1.7048193967639236e-06
5973,0,6,0.002258743392303586,0.011681814678013325,2.133922815322876,2.133922576904297,5.690111535704319e-15,1.5871827372393454e-06,1.5871827372393454e-06
5974,0,6,0.0033780750818550587,0.013493136502802372,2.609635591506958,2.609635591506958,5.6312774742209824e-15,1.2911266367154894e-06,1.2911266367154894e-06
5975,0,6,0.0026240439619868994,0.012076291255652905,2.300015687942505,2.300015926361084,5.796471345308673e-15,1.4862649777569459e-06,1.4862649777569459e-06
5976,0,6,0.0026298712473362684,0.011601169593632221,2.302568197250366,2.302568197250366,5.9758326894721395e-15,1.5074119801283814e-06,1.5074119801283814e-06
5977,0,6,0.0030279173515737057,0.013089533895254135,2.470684289932251,2.470684289932251,5.848782406065204e-15,1.3898269344281289e-06,1.3898269344281289e-06
5978,0,6,0.003124562557786703,0.012063473463058472,2.5098042488098145,2.5098042488098145,6.048347603603054e-15,1.3913094107920188e-06,1.3913094107920188e-06
5979,0,6,0.0023764183279126883,0.011514515615999699,2.188803195953369,2.188803195953369,6.2301674608959256e-15,1.6191548866117955e-06,1.6191548866117955e-06
5980,0,6,0.002740242052823305,0.012955899350345135,2.350388765335083,2.350388765335083,6.475295407699531e-15,1.5372175994343706e-06,1.5372175994343706e-06
5981,0,6,0.003858538344502449,0.014471499249339104,2.7890522480010986,2.7890522480010986,6.811550547100543e-15,1.3286530702316668e-06,1.3286530702316668e-06
5982,0,6,0.003575861919671297,0.013352911919355392,2.684946298599243,2.684946298599243,6.9233161209742745e-15,1.3914471992393374e-06,1.3914471992393374e-06
5983,0,6,0.003592468798160553,0.01356405857950449,2.691174030303955,2.691174030303955,6.4743022615688754e-15,1.3424556755126105e-06,1.3424556755126105e-06
5984,0,6,0.0036032316274940968,0.011974596418440342,2.695202112197876,2.695202112197876,6.004507295835539e-15,1.2909000588479103e-06,1.2909000588479103e-06
5985,0,6,0.0017801221692934632,0.0083340248093009,1.8943933248519897,1.8943933248519897,6.312533791719881e-15,1.8831156012311112e-06,1.8831156012311112e-06
5986,0,6,0.0023339414037764072,0.009872396476566792,2.1691532135009766,2.1691532135009766,6.69071113277935e-15,1.6931332993408432e-06,1.6931332993408432e-06
5987,0,6,0.00235837884247303,0.009621210396289825,2.1804795265197754,2.1804795265197754,6.808774396615917e-15,1.6991343727568164e-06,1.6991343727568164e-06
5988,0,6,0.0025423280894756317,0.009550738148391247,2.2639198303222656,2.2639198303222656,6.529994677850846e-15,1.6026571074689855e-06,1.6026571074689855e-06
5989,0,6,0.0019811554811894894,0.00907303299754858,1.9985017776489258,1.9985017776489258,6.8890167923246325e-15,1.8647444903763244e-06,1.8647444903763244e-06
5990,0,6,0.002594783902168274,0.010085582733154297,2.287156581878662,2.287156343460083,6.64930816231756e-15,1.6008020793378819e-06,1.6008020793378819e-06
5991,0,6,0.0038796942681074142,0.01177038624882698,2.7966880798339844,2.7966880798339844,6.384706928056578e-15,1.2828377293772064e-06,1.2828377293772064e-06
5992,0,6,0.004760706331580877,0.013523142784833908,3.097996711730957,3.097996711730957,6.224420765865279e-15,1.14344095436536e-06,1.14344095436536e-06
5993,0,6,0.0037574688903987408,0.011997473426163197,2.7522823810577393,2.75228214263916,6.25324148541208e-15,1.2900451338282437e-06,1.2900451338282437e-06
5994,0,6,0.00356660271063447,0.011482072994112968,2.6814680099487305,2.6814680099487305,6.184374318668516e-15,1.31680212689389e-06,1.31680212689389e-06
5995,0,6,0.0035013307351619005,0.011111440137028694,2.65681791305542,2.656818151473999,6.192732416275548e-15,1.3299171541802934e-06,1.3299171541802934e-06
5996,0,6,0.0034174767788499594,0.010732446797192097,2.6248109340667725,2.6248111724853516,6.448020523281469e-15,1.373600298393285e-06,1.373600298393285e-06
5997,0,6,0.0030975008849054575,0.010323971509933472,2.4989120960235596,2.4989120960235596,6.089981814059444e-15,1.4021751439941e-06,1.4021751439941e-06
5998,0,6,0.0032391331624239683,0.011166730895638466,2.5554044246673584,2.5554044246673584,6.104318693724671e-15,1.3727903933613561e-06,1.3727903933613561e-06
5999,0,6,0.0019277576357126236,0.007970591075718403,1.9713850021362305,1.97138512134552,5.6331765220887266e-15,1.7094266695494298e-06,1.7094266695494298e-06
6000,0,6,0.0021839444525539875,0.008977188728749752,2.098292589187622,2.098292589187622,6.2357494080183314e-15,1.6897541854632436e-06,1.6897541854632436e-06
6001,0,6,0.0024690020363777876,0.009068187326192856,2.2310328483581543,2.2310328483581543,5.536529639290537e-15,1.4974698387959506e-06,1.4974698387959506e-06
6002,0,6,0.002298846375197172,0.009490054100751877,2.152782917022705,2.152782917022705,5.425206640131746e-15,1.5362190879386617e-06,1.5362190879386617e-06
6003,0,6,0.0032709422521293163,0.012216378003358841,2.5679211616516113,2.5679211616516113,6.104146746036378e-15,1.3660796867043246e-06,1.3660796867043246e-06
6004,0,6,0.004009856376796961,0.01408679410815239,2.843214511871338,2.843214511871338,6.102964711558485e-15,1.2336901136222878e-06,1.2336901136222878e-06
6005,0,6,0.0042123026214540005,0.012750549241900444,2.9141039848327637,2.9141037464141846,5.5069292259157885e-15,1.1433915005909512e-06,1.1433915005909512e-06
6006,0,6,0.0038343907799571753,0.00968030747026205,2.780311346054077,2.780311346054077,6.313128832365327e-15,1.2831403637392214e-06,1.2831403637392214e-06
6007,0,6,0.0025491067208349705,0.008892584592103958,2.2669360637664795,2.2669360637664795,5.575405486954194e-15,1.4789184206165373e-06,1.4789184206165373e-06
6008,0,6,0.002105874475091696,0.010327557101845741,2.0604472160339355,2.0604472160339355,6.3198496152853164e-15,1.732355940475827e-06,1.732355940475827e-06
6009,0,6,0.002847850089892745,0.013660586439073086,2.3960938453674316,2.3960938453674316,5.963565534813529e-15,1.4470862197413226e-06,1.4470862197413226e-06
6010,0,6,0.00377475144341588,0.014279424212872982,2.7586045265197754,2.7586045265197754,5.973769317212628e-15,1.2579981785165728e-06,1.2579981785165728e-06
6011,0,6,0.003242137609049678,0.012759932316839695,2.556589126586914,2.556589126586914,5.553386441973845e-15,1.308769697061507e-06,1.308769697061507e-06
6012,0,6,0.002418169053271413,0.010789560154080391,2.20794677734375,2.20794677734375,5.914881045620667e-15,1.5639744788131793e-06,1.5639744788131793e-06
6013,0,6,0.002993665635585785,0.011016677133738995,2.4566702842712402,2.4566702842712402,5.8310544299956454e-15,1.3956351949673262e-06,1.3956351949673262e-06
6014,0,6,0.004180293995887041,0.01053683552891016,2.9030110836029053,2.9030110836029053,6.144800515856322e-15,1.2124127124479855e-06,1.2124127124479855e-06
6015,0,6,0.002235915046185255,0.00953394640237093,2.1231119632720947,2.1231119632720947,5.961332755964567e-15,1.6328415313182632e-06,1.6328415313182632e-06
6016,0,6,0.003046211088076234,0.01086059957742691,2.4781367778778076,2.4781365394592285,5.966607653643593e-15,1.3995349945616908e-06,1.3995349945616908e-06
6017,0,6,0.0026096669025719166,0.009628077037632465,2.293705940246582,2.293706178665161,5.77422529549846e-15,1.4874909766149358e-06,1.4874909766149358e-06
6018,0,6,0.003475658828392625,0.010717324912548065,2.6470603942871094,2.6470601558685303,5.970657741680889e-15,1.310667471443594e-06,1.310667471443594e-06
6019,0,6,0.0028280687984079123,0.010856909677386284,2.3877573013305664,2.3877575397491455,5.653467619856677e-15,1.413879772371729e-06,1.413879772371729e-06
6020,0,6,0.002515207976102829,0.01071657333523035,2.25181245803833,2.251812219619751,5.827748036886038e-15,1.522171032775077e-06,1.522171032775077e-06
6021,0,6,0.0022186951246112585,0.009856436401605606,2.1149206161499023,2.1149206161499023,6.228029973253529e-15,1.675430894465535e-06,1.675430894465535e-06
6022,0,6,0.004207799676805735,0.011806671507656574,2.912546157836914,2.912545919418335,6.083723511128656e-15,1.2024228226437117e-06,1.2024228226437117e-06
6023,0,6,0.0025371587835252285,0.010818417184054852,2.2616171836853027,2.2616171836853027,6.688732463814564e-15,1.6236710962402867e-06,1.6236710962402867e-06
6024,0,6,0.0025227556470781565,0.010689100250601768,2.255188465118408,2.255188465118408,6.101979188724354e-15,1.5552412833130802e-06,1.5552412833130802e-06
6025,0,6,0.004314401187002659,0.010940438136458397,2.9492087364196777,2.9492087364196777,5.935595659862245e-15,1.172929387394106e-06,1.172929387394106e-06
6026,0,6,0.003560504876077175,0.009958993643522263,2.6791746616363525,2.6791749000549316,6.368178774156805e-15,1.337370690634998e-06,1.337370690634998e-06
6027,0,6,0.002592958975583315,0.012756929732859135,2.2863519191741943,2.2863519191741943,6.685021612472643e-15,1.6056599179137265e-06,1.6056599179137265e-06
6028,0,6,0.005483667366206646,0.0154643002897501,3.3249170780181885,3.3249170780181885,6.752794412648354e-15,1.1097015431005275e-06,1.1097015431005275e-06
6029,0,6,0.00412224605679512,0.012855657376348972,2.882784605026245,2.882784843444824,6.969151191332573e-15,1.3002384093852015e-06,1.3002384093852015e-06
6030,0,6,0.003318640636280179,0.012220398522913456,2.586576461791992,2.5865767002105713,6.753041322752479e-15,1.4264928722695913e-06,1.4264928722695913e-06
6031,0,6,0.004040583036839962,0.012370326556265354,2.8540875911712646,2.8540873527526855,7.104919137832649e-15,1.3260428204375785e-06,1.3260428204375785e-06
6032,0,6,0.004479287192225456,0.01304139569401741,3.0050363540649414,3.0050363540649414,6.931752145612454e-15,1.2439904821803793e-06,1.2439904821803793e-06
6033,0,6,0.0027718860656023026,0.01295123528689146,2.3639209270477295,2.3639209270477295,6.166403667659569e-15,1.4915171959728468e-06,1.4915171959728468e-06
6034,0,6,0.003413697239011526,0.014635558240115643,2.623359203338623,2.623359203338623,6.1719860382984486e-15,1.3446211823975318e-06,1.3446211823975318e-06
6035,0,6,0.003587397513911128,0.01458670198917389,2.6892738342285156,2.6892738342285156,6.923836622720362e-15,1.3892603192289243e-06,1.3892603192289243e-06
6036,0,6,0.0029451472219079733,0.013567214831709862,2.4366815090179443,2.4366815090179443,7.020443694970031e-15,1.543934104120126e-06,1.543934104120126e-06
6037,0,6,0.005050881765782833,0.013019177131354809,3.1910150051116943,3.1910150051116943,7.0394938894702535e-15,1.1805574331447133e-06,1.1805574331447133e-06
6038,0,6,0.002378012053668499,0.011011443100869656,2.1895370483398438,2.1895370483398438,7.005465187847259e-15,1.7163721395263565e-06,1.7163721395263565e-06
6039,0,6,0.001782488776370883,0.009971045888960361,1.895652174949646,1.8956522941589355,6.299447979717749e-15,1.8799133840730065e-06,1.8799133840730065e-06
6040,0,6,0.0019837559666484594,0.009622477926313877,1.9998129606246948,1.9998129606246948,6.578510607487204e-15,1.8210407688457053e-06,1.8210407688457053e-06
6041,0,6,0.0021504859905689955,0.009699874557554722,2.0821571350097656,2.0821573734283447,6.717201664688255e-15,1.7673635284154443e-06,1.7673635284154443e-06
6042,0,6,0.0017899374943226576,0.009075011126697063,1.899608850479126,1.899608850479126,6.441478040796877e-15,1.8970283690578071e-06,1.8970283690578071e-06
6043,0,6,0.002553753089159727,0.010311499238014221,2.2690012454986572,2.269001007080078,6.636317218005521e-15,1.612033770470589e-06,1.612033770470589e-06
6044,0,6,0.0027094788383692503,0.010437099263072014,2.337158203125,2.337158203125,6.972407609498292e-15,1.6041631170082837e-06,1.6041631170082837e-06
6045,0,6,0.002589333802461624,0.01115657389163971,2.2847530841827393,2.2847530841827393,6.409419114292722e-15,1.5733136251583346e-06,1.5733136251583346e-06
6046,0,6,0.002767790574580431,0.01218653004616499,2.3621737957000732,2.3621737957000732,6.585576556333199e-15,1.542518248243141e-06,1.542518248243141e-06
6047,0,6,0.0030128315556794405,0.013198034837841988,2.464521884918213,2.464522123336792,6.7280292868530066e-15,1.4943642554499093e-06,1.4943642554499093e-06
6048,0,6,0.0037311322521418333,0.014317023567855358,2.742619752883911,2.742619514465332,6.596309734324332e-15,1.329628162238805e-06,1.329628162238805e-06
6049,0,6,0.006476560141891241,0.015711959451436996,3.6134116649627686,3.6134116649627686,6.7712635425467606e-15,1.0224985089735128e-06,1.0224985089735128e-06
6050,0,6,0.00671477010473609,0.01626761443912983,3.679262638092041,3.67926287651062,6.819602018780669e-15,1.007775836114888e-06,1.007775836114888e-06
6051,0,6,0.0056035746820271015,0.015821248292922974,3.361072063446045,3.361072301864624,6.811509889519075e-15,1.1025266530850786e-06,1.1025266530850786e-06
6052,0,6,0.00398377375677228,0.013811793178319931,2.8339524269104004,2.8339524269104004,6.191062490820036e-15,1.246623469342012e-06,1.246623469342012e-06
6053,0,6,0.0024972427636384964,0.011839697137475014,2.243756055831909,2.243756055831909,6.7756867485973225e-15,1.64719983786199e-06,1.64719983786199e-06
6054,0,6,0.0027314822655171156,0.011661806143820286,2.3466291427612305,2.3466289043426514,6.714521228926669e-15,1.5678639329053112e-06,1.5678639329053112e-06
6055,0,6,0.0026574532967060804,0.011194754391908646,2.3146114349365234,2.3146114349365234,6.30824611094088e-15,1.54071199176542e-06,1.54071199176542e-06
6056,0,6,0.003340156050398946,0.011182558722794056,2.5949478149414062,2.5949478149414062,6.6077044450472706e-15,1.4065070672586444e-06,1.4065070672586444e-06
6057,0,6,0.0025233752094209194,0.010453155264258385,2.255465269088745,2.255465269088745,5.9463051209308546e-15,1.5350859712270903e-06,1.5350859712270903e-06
6058,0,6,0.0024870438501238823,0.01035980973392725,2.2391695976257324,2.2391695976257324,6.508041701440382e-15,1.617645693841041e-06,1.617645693841041e-06
6059,0,6,0.0035272049717605114,0.013980166986584663,2.666616678237915,2.666616678237915,5.8784675227346785e-15,1.2909716815556749e-06,1.2909716815556749e-06
6060,0,6,0.0035006245598196983,0.015177707187831402,2.656550168991089,2.6565499305725098,6.602129274188443e-15,1.3733122159464983e-06,1.3733122159464983e-06
6061,0,6,0.00676006730645895,0.018350811675190926,3.691652297973633,3.691652297973633,6.107933406827078e-15,9.505426419309515e-07,9.505426419309515e-07
6062,0,6,0.010083380155265331,0.02011801116168499,4.508668899536133,4.508668899536133,6.317907368737262e-15,7.915594437690743e-07,7.915594437690743e-07
6063,0,6,0.007431022357195616,0.017764585092663765,3.8705222606658936,3.8705220222473145,6.127086939346866e-15,9.080353038370959e-07,9.080353038370959e-07
6064,0,6,0.005630824714899063,0.01629655249416828,3.369234561920166,3.369234561920166,6.1870911768468345e-15,1.0482316383786383e-06,1.0482316383786383e-06
6065,0,6,0.003297202754765749,0.013599690981209278,2.5782089233398438,2.5782089233398438,5.9578764380232956e-15,1.344227825939015e-06,1.344227825939015e-06
6066,0,6,0.005165488459169865,0.014553520828485489,3.2270143032073975,3.2270145416259766,5.6833386602580735e-15,1.0489289934412227e-06,1.0489289934412227e-06
6067,0,6,0.0033480441197752953,0.011652368120849133,2.5980100631713867,2.5980100631713867,6.06260740327008e-15,1.3456563010549871e-06,1.3456563010549871e-06
6068,0,6,0.003755993442609906,0.010621846653521061,2.751741886138916,2.751741886138916,5.937933470796667e-15,1.2573473213706166e-06,1.2573473213706166e-06
6069,0,6,0.004442937206476927,0.011422055773437023,2.9928181171417236,2.9928181171417236,5.906057503409119e-15,1.152958702732576e-06,1.152958702732576e-06
6070,0,6,0.0033802997786551714,0.010492841713130474,2.61049485206604,2.61049485206604,5.731739393413605e-15,1.3021638096688548e-06,1.3021638096688548e-06
6071,0,6,0.004804906900972128,0.013414072804152966,3.112344980239868,3.112344980239868,5.149328009211021e-15,1.0352204071750748e-06,1.0352204071750748e-06
6072,0,6,0.0029046088457107544,0.013324758969247341,2.419853687286377,2.419853448867798,5.577531963168276e-15,1.3857255680704839e-06,1.3857255680704839e-06
6073,0,6,0.007003018166869879,0.0180149357765913,3.757404088973999,3.75740385055542,6.166033937778093e-15,9.383402357343584e-07,9.383402357343584e-07
6074,0,6,0.012236670590937138,0.021472595632076263,4.96680212020874,4.96680212020874,6.036081719493864e-15,7.023376724646369e-07,7.023376724646369e-07
6075,0,6,0.007877081632614136,0.02043887972831726,3.9849965572357178,3.9849963188171387,6.284633796986745e-15,8.932177024689736e-07,8.932177024689736e-07
6076,0,6,0.011891672387719154,0.0250194501131773,4.896285533905029,4.896285533905029,5.711308111692884e-15,6.930208655830938e-07,6.930208655830938e-07
6077,0,6,0.007585183251649141,0.019734954461455345,3.910463809967041,3.91046404838562,6.241302132504057e-15,9.070986948245263e-07,9.070986948245263e-07
6078,0,6,0.005431600380688906,0.01545911654829979,3.3090944290161133,3.3090944290161133,5.6961491865523475e-15,1.0240631809210754e-06,1.0240631809210754e-06
6079,0,6,0.00598874781280756,0.013928032480180264,3.4746673107147217,3.4746673107147217,5.6579175074450774e-15,9.719866511659347e-07,9.719866511659347e-07
6080,0,6,0.004079920239746571,0.009656369686126709,2.8679466247558594,2.8679468631744385,5.191659751299475e-15,1.1280471881036647e-06,1.1280471881036647e-06
6081,0,6,0.011177025735378265,0.014058002270758152,4.746881484985352,4.746881484985352,5.458381956060382e-15,6.988256586737407e-07,6.988256586737407e-07
6082,0,6,0.00877409242093563,0.017376428470015526,4.205778121948242,4.205778121948242,5.928303129702859e-15,8.219853384616727e-07,8.219853384616727e-07
6083,0,6,0.01167740486562252,0.017903752624988556,4.851973533630371,4.851973533630371,6.2709042399447e-15,7.328109177251463e-07,7.328109177251463e-07
6084,0,6,0.004428650252521038,0.013903593644499779,2.9880025386810303,2.9880025386810303,5.849816633293802e-15,1.1493052625155542e-06,1.1493052625155542e-06
6085,0,6,0.005041392520070076,0.015306075103580952,3.188016176223755,3.188016176223755,5.728806965350211e-15,1.0659990721251233e-06,1.0659990721251233e-06
6086,0,6,0.005463487468659878,0.014827266335487366,3.318793535232544,3.318793535232544,5.7276236603228965e-15,1.0238875347567955e-06,1.0238875347567955e-06
6087,0,6,0.007433354388922453,0.014585236087441444,3.871129274368286,3.871129274368286,6.128204599320768e-15,9.079756750907109e-07,9.079756750907109e-07
6088,0,6,0.0038183636497706175,0.013893883675336838,2.7744944095611572,2.7744946479797363,6.320507336368859e-15,1.286581550630217e-06,1.286581550630217e-06
6089,0,6,0.0045645213685929775,0.01295555755496025,3.033492088317871,3.033492088317871,5.973945500065657e-15,1.1440182561273105e-06,1.1440182561273105e-06
6090,0,6,0.007280836813151836,0.014192474074661732,3.831209421157837,3.831209659576416,5.720066855883967e-15,8.863594871399982e-07,8.863594871399982e-07
6091,0,6,0.0058324458077549934,0.01362762600183487,3.4290246963500977,3.4290246963500977,6.008678933100767e-15,1.0149955187443993e-06,1.0149955187443993e-06
6092,0,6,0.008167341351509094,0.01611233502626419,4.057753086090088,4.05775260925293,6.700480810792981e-15,9.057590091288148e-07,9.057590091288148e-07
6093,0,6,0.009487755596637726,0.014390096068382263,4.373478412628174,4.373478412628174,6.08993692131324e-15,8.011699605958711e-07,8.011699605958711e-07
6094,0,6,0.022846918553113937,0.02888759784400463,6.78670597076416,6.78670597076416,5.819840560806946e-15,5.047098170507525e-07,5.047098170507525e-07
6095,0,6,0.004140553995966911,0.011827478185296059,2.889179229736328,2.889178991317749,5.3271020136313324e-15,1.1342696097926819e-06,1.1342696097926819e-06
6096,0,6,0.007090768776834011,0.015437550842761993,3.7808713912963867,3.7808713912963867,5.155661274557641e-15,8.526985766366124e-07,8.526985766366124e-07
6097,0,6,0.009438643231987953,0.015337895601987839,4.362144947052002,4.362144470214844,5.5515310163028846e-15,7.66922710226936e-07,7.66922710226936e-07
6098,0,6,0.006847294047474861,0.015358997508883476,3.71539306640625,3.715392827987671,5.523721230578631e-15,8.981655810202938e-07,8.981655810202938e-07
6099,0,6,0.0036887808237224817,0.011865179054439068,2.7270097732543945,2.7270095348358154,5.031023340984486e-15,1.1678491773636779e-06,1.1678491773636779e-06
6100,0,6,0.00519525445997715,0.01870652474462986,3.2362992763519287,3.2362992763519287,5.1464341211467264e-15,9.952902928489493e-07,9.952902928489493e-07
6101,0,6,0.0027512842789292336,0.010904593393206596,2.3551197052001953,2.3551197052001953,5.29916856109678e-15,1.3878296840630355e-06,1.3878296840630355e-06
6102,0,6,0.003363079158589244,0.011175382882356644,2.603837013244629,2.603837013244629,5.058836938357002e-15,1.2264696351849125e-06,1.2264696351849125e-06
6103,0,6,0.002503669122233987,0.010285929776728153,2.246641159057617,2.2466413974761963,5.441458661290715e-15,1.4742432767889113e-06,1.4742432767889113e-06
6104,0,6,0.0025303775910288095,0.010150890797376633,2.2585928440093994,2.2585928440093994,5.35143515262358e-15,1.4542612234436092e-06,1.4542612234436092e-06
6105,0,6,0.0023851722944527864,0.010143520310521126,2.192830801010132,2.192830801010132,5.014334250824735e-15,1.4499290728053893e-06,1.4499290728053893e-06
6106,0,6,0.004652090836316347,0.017945125699043274,3.0624523162841797,3.0624523162841797,5.197637262808249e-15,1.057009512805962e-06,1.057009512805962e-06
6107,0,6,0.0028583011589944363,0.009737204760313034,2.400486469268799,2.400486469268799,4.8108523729387814e-15,1.2973495131518575e-06,1.2973495131518575e-06
6108,0,6,0.0032264390029013157,0.009963874705135822,2.5503921508789062,2.5503921508789062,5.4144950614807685e-15,1.2954399153386476e-06,1.2954399153386476e-06
6109,0,6,0.008762051351368427,0.01425975188612938,4.2028913497924805,4.2028913497924805,5.7144268870046745e-15,8.075760433712276e-07,8.075760433712276e-07
6110,0,6,0.01815532147884369,0.01931324601173401,6.049886226654053,6.049886703491211,5.602340287643934e-15,5.554983317779261e-07,5.554983317779261e-07
6111,0,6,0.014166336506605148,0.017223944887518883,5.344092845916748,5.344093322753906,5.132854065419872e-15,6.019365059728443e-07,6.019365059728443e-07
6112,0,6,0.013652682304382324,0.01751459389925003,5.246313571929932,5.246313571929932,5.595709713732827e-15,6.402042913578043e-07,6.402042913578043e-07
6113,0,6,0.006332996767014265,0.015386370010674,3.57313871383667,3.57313871383667,5.2801158254977155e-15,9.130973808169074e-07,9.130973808169074e-07
6114,0,6,0.005289008840918541,0.012730645947158337,3.2653701305389404,3.2653701305389404,5.503389475229213e-15,1.020065269585757e-06,1.020065269585757e-06
6115,0,6,0.005501888692378998,0.011408586986362934,3.3304364681243896,3.3304364681243896,5.815069647731536e-15,1.0280673450324684e-06,1.0280673450324684e-06
6116,0,6,0.008246694691479206,0.013256065547466278,4.077417850494385,4.077417850494385,6.080329450109008e-15,8.586646913499862e-07,8.586646913499862e-07
6117,0,6,0.009700736030936241,0.01397715788334608,4.422293663024902,4.422293663024902,6.014131707698716e-15,7.873795766499825e-07,7.873795766499825e-07
6118,0,6,0.006694234907627106,0.013406890444457531,3.6736326217651367,3.6736326217651367,5.5059365033016065e-15,9.069119641935686e-07,9.069119641935686e-07
6119,0,6,0.008800250478088856,0.012998685240745544,4.212042808532715,4.212042808532715,5.502574629533954e-15,7.907431154308142e-07,7.907431154308142e-07
6120,0,6,0.004474144894629717,0.010516650974750519,3.0033106803894043,3.0033109188079834,5.535466612941733e-15,1.112300310524006e-06,1.112300310524006e-06
6121,0,6,0.0032924662809818983,0.009258122183382511,2.5763564109802246,2.5763564109802246,5.259114914119966e-15,1.2638503221751307e-06,1.2638503221751307e-06
6122,0,6,0.003012096742168069,0.008911940269172192,2.464221239089966,2.464221239089966,5.325466393010184e-15,1.3296715906108147e-06,1.3296715906108147e-06
6123,0,6,0.003393963212147355,0.009492006152868271,2.6157655715942383,2.6157655715942383,5.093777047431242e-15,1.2250854979356518e-06,1.2250854979356518e-06
6124,0,6,0.0031172435265034437,0.009797566570341587,2.5068631172180176,2.5068631172180176,5.375653942167949e-15,1.3131982541381149e-06,1.3131982541381149e-06
6125,0,6,0.004725526552647352,0.013403398916125298,3.086529016494751,3.086529016494751,5.185260840899443e-15,1.0475148428668035e-06,1.0475148428668035e-06
6126,0,6,0.0050809732638299465,0.014716443605720997,3.2005064487457275,3.2005064487457275,5.353897900917722e-15,1.0265061973768752e-06,1.0265061973768752e-06
6127,0,6,0.003160763531923294,0.010532560758292675,2.524301767349243,2.524301767349243,5.301151888742776e-15,1.2950577001902275e-06,1.2950577001902275e-06
6128,0,6,0.004138411022722721,0.011233906261622906,2.8884313106536865,2.8884315490722656,5.337562870529923e-15,1.1356767117831623e-06,1.1356767117831623e-06
6129,0,6,0.0030329732690006495,0.009916704148054123,2.4727461338043213,2.4727461338043213,5.0561590436942576e-15,1.291148009840981e-06,1.291148009840981e-06
6130,0,6,0.005476260092109442,0.015030065551400185,3.3226706981658936,3.3226706981658936,5.441999068311063e-15,9.968669019144727e-07,9.968669019144727e-07
6131,0,6,0.0041969818994402885,0.012045386247336864,2.908799648284912,2.908799648284912,5.211731044017613e-15,1.1143521305712056e-06,1.1143521305712056e-06
6132,0,6,0.0042477622628211975,0.010434570722281933,2.9263436794281006,2.9263436794281006,5.2998279762462176e-15,1.1169938716193428e-06,1.1169938716193428e-06
6133,0,6,0.0025087606627494097,0.01010200846940279,2.2489242553710938,2.248924493789673,5.524364128585597e-15,1.4839234836472315e-06,1.4839234836472315e-06
6134,0,6,0.002241923939436674,0.009469465352594852,2.125962972640991,2.125962972640991,5.432840101052402e-15,1.556693177917623e-06,1.556693177917623e-06
6135,0,6,0.00228607258759439,0.0082977544516325,2.1467936038970947,2.1467936038970947,5.5549432885308985e-15,1.5588158248647233e-06,1.5588158248647233e-06
6136,0,6,0.004345977213233709,0.013815977610647678,2.9599812030792236,2.9599814414978027,5.526234377333135e-15,1.1276412124061608e-06,1.1276412124061608e-06
6137,0,6,0.003303933423012495,0.012999212369322777,2.580838918685913,2.580838918685913,5.233373159336434e-15,1.2585637705342378e-06,1.2585637705342378e-06
6138,0,6,0.0053911819122731686,0.01733005978167057,3.2967593669891357,3.2967593669891357,5.355380208575417e-15,9.966740890376968e-07,9.966740890376968e-07
6139,0,6,0.0035234654787927866,0.012994381599128246,2.6652028560638428,2.6652028560638428,5.235972279935084e-15,1.219027922161331e-06,1.219027922161331e-06
6140,0,6,0.005675879772752523,0.016614824533462524,3.3826870918273926,3.3826870918273926,5.373844679792614e-15,9.730293868415174e-07,9.730293868415174e-07
6141,0,6,0.006699466146528721,0.0181255079805851,3.675067663192749,3.675067663192749,5.820318287389197e-15,9.320801268586365e-07,9.320801268586365e-07
6142,0,6,0.003818039083853364,0.01551076676696539,2.77437686920166,2.77437686920166,5.375726787001413e-15,1.1865837450386607e-06,1.1865837450386607e-06
6143,0,6,0.00388214155100286,0.015793606638908386,2.797569990158081,2.797569990158081,5.616972781807752e-15,1.2028609717162908e-06,1.2028609717162908e-06
6144,0,6,0.00983777828514576,0.023218095302581787,4.453421592712402,4.453421115875244,5.241588955408327e-15,7.299329922716424e-07,7.299329922716424e-07
6145,0,6,0.007625628728419542,0.019111983478069305,3.9208757877349854,3.9208757877349854,6.400170361541653e-15,9.161317393591162e-07,9.161317393591162e-07
6146,0,6,0.004661187529563904,0.014331230893731117,3.0654451847076416,3.0654451847076416,5.3657563621792824e-15,1.0729195309977513e-06,1.0729195309977513e-06
6147,0,6,0.0023153689689934254,0.009626084938645363,2.1605052947998047,2.160505533218384,5.528737783208745e-15,1.5452646948688198e-06,1.5452646948688198e-06
6148,0,6,0.002543634967878461,0.010087750852108002,2.2645015716552734,2.2645015716552734,5.6959128643600636e-15,1.4964226693336968e-06,1.4964226693336968e-06
6149,0,6,0.0031308892648667097,0.014160813763737679,2.5123441219329834,2.5123441219329834,5.551710163771229e-15,1.3316175682120956e-06,1.3316175682120956e-06
6150,0,6,0.008356386795639992,0.024001598358154297,4.104445934295654,4.104445934295654,5.5157790261487014e-15,8.124453643176821e-07,8.124453643176821e-07
