window,origin_a,origin_b,disagreement_objective,gradient_l2,head_delta_l2,direct_prediction_delta_l2,head_delta_residual_mse,head_reconstruction_relative_error,raw_reconstruction_relative_error
4392,0,6,518.37353515625,3.3175904750823975,53.84217834472656,1022.2724609375,2.0948812129439887e-10,4.913451903121313e-07,6.357088864206162e-07
4393,0,6,431.0753479003906,3.375711441040039,40.715755462646484,932.2273559570312,2.178054681056807e-10,6.34771311069926e-07,7.108170052561036e-07
4394,0,6,498.1689147949219,3.556155204772949,29.707677841186523,1002.1519775390625,2.655874409285275e-10,8.360486845049309e-07,7.301556479433202e-07
4395,0,6,293.35791015625,1.5554922819137573,25.944791793823242,769.0315551757812,2.4398177922435593e-10,9.544492058921605e-07,9.11968356831494e-07
4396,0,6,262.50384521484375,1.9273618459701538,25.564727783203125,727.4666748046875,2.5297322570061453e-10,9.850663218458067e-07,9.816787951422157e-07
4397,0,6,308.67034912109375,2.4052278995513916,28.230329513549805,788.8468627929688,2.202823479180438e-10,9.076215974346269e-07,8.447776167486154e-07
4398,0,6,313.8009948730469,1.8580981492996216,30.9132022857666,795.3757934570312,2.6119273410785127e-10,8.059078595579194e-07,9.123331210503238e-07
4399,0,6,381.0865173339844,2.3918306827545166,32.65534210205078,876.5103149414062,2.420894595900336e-10,7.877533789724112e-07,7.970327260409249e-07
4400,0,6,437.0626525878906,2.160388708114624,33.10929489135742,938.6790161132812,2.441749302750651e-10,7.768865089019528e-07,7.474440053556464e-07
4401,0,6,473.0384826660156,2.883213758468628,32.443687438964844,976.5477294921875,2.432680168418244e-10,7.74435306993837e-07,7.171240667958045e-07
4402,0,6,439.2569274902344,3.009873628616333,34.84820556640625,941.0323486328125,4.0869022055467497e-10,7.454780757143453e-07,9.645790441936697e-07
4403,0,6,415.5633239746094,3.5640387535095215,33.922969818115234,915.3008422851562,2.1551435636091298e-10,7.442956757586217e-07,7.201442144832981e-07
4404,0,6,517.1443481445312,4.40660285949707,36.72758865356445,1021.0597534179688,2.3868998444420697e-10,6.798682647968235e-07,6.793775355617981e-07
4405,0,6,363.04498291015625,3.2554843425750732,40.78357696533203,855.5107421875,1.7969037369169882e-10,6.291722911555553e-07,7.03529281054216e-07
4406,0,6,341.9716491699219,3.136338710784912,41.15522766113281,830.31005859375,2.0024713831556795e-10,6.169680091261398e-07,7.652231488464167e-07
4407,0,6,241.825927734375,2.8926467895507812,40.5242805480957,698.22705078125,9.051261962156332e-10,6.009427124809008e-07,1.9346532553754514e-06
4408,0,6,314.7733154296875,3.924156904220581,39.86787796020508,796.6071166992188,2.331803083954753e-10,6.483635957010847e-07,8.606904771113477e-07
4409,0,6,391.49786376953125,5.526814937591553,41.316741943359375,888.40283203125,2.2392963872075455e-10,6.01352667217725e-07,7.562948098893685e-07
4410,0,6,662.38037109375,15.110705375671387,45.761505126953125,1155.5771484375,2.4907018114639357e-10,5.479466835822677e-07,6.132070780040522e-07
4411,0,6,449.955322265625,4.940247058868408,45.12580108642578,952.4231567382812,2.73074174383936e-10,5.499642838913132e-07,7.790325184942049e-07
4412,0,6,608.34814453125,5.184055328369141,45.09223556518555,1107.44287109375,8.155909281271079e-10,5.763395165558904e-07,1.157870769930014e-06
4413,0,6,229.86605834960938,1.3480457067489624,40.9393424987793,680.7421875,2.0886103957451496e-10,6.058947974452167e-07,9.532159879199753e-07
4414,0,6,245.92420959472656,1.9118276834487915,40.151973724365234,704.1187133789062,1.9949071561331522e-10,6.102788461248565e-07,9.006596428662306e-07
4415,0,6,342.9309997558594,2.7516229152679443,42.48154067993164,831.4739379882812,2.2973804802983722e-10,5.523014010577754e-07,8.184894113583141e-07
4416,0,6,454.4271240234375,4.6429033279418945,40.5693473815918,957.1441650390625,2.4786128705045485e-10,5.935002604928741e-07,7.385369826806709e-07
4417,0,6,282.36358642578125,2.9152109622955322,32.2857780456543,754.4832763671875,2.399377641015832e-10,7.201348353191861e-07,9.218174454872496e-07
4418,0,6,356.1876525878906,3.9761602878570557,29.68897247314453,847.3926391601562,2.602938142803879e-10,8.109880127449287e-07,8.548550454179349e-07
