window,spectral_l1,dc_l1,non_dc_low_l1,low_band_l1,mid_band_l1,high_band_l1,prediction_mse
183,0.15019434386734326,0.4735838492961198,0.12443783150649823,0.17431583404787274,0.10420496668963565,0.16932874498987416,16.727811813354492
184,0.15454817410330787,0.5545630916767132,0.11991989617811853,0.18201178124934633,0.11722080261615031,0.1631789679017871,15.05372428894043
185,0.1568184306940792,0.5386341158760887,0.13427119097802853,0.19203732310632285,0.11635938856749974,0.161403561694123,14.557506561279297
186,0.15179342110605912,0.5277356947888225,0.1270056237927032,0.18425277679214885,0.10958391732512203,0.16032480068905064,14.132814407348633
187,0.14873105590847882,0.4692290538553905,0.11861150924403237,0.16869972990279786,0.09478005769656032,0.17846558959887843,14.334478378295898
188,0.15354370955522378,0.5149646756282307,0.1199492341798668,0.17638001152963304,0.09935809199802777,0.1809743606901622,13.8018798828125
189,0.1476828838915757,0.4895390865267695,0.11663339470580052,0.16990563639451037,0.10174174101811641,0.16843647546578472,14.416542053222656
190,0.14680332924422243,0.514566313411389,0.11702079258394565,0.173813009845009,0.10710298244495846,0.15790766216789018,14.95300006866455
191,0.14978059874517982,0.49906885659459577,0.13764368117438888,0.1892758490915613,0.1098758246778965,0.1501389320009689,15.817309379577637
192,0.14653896801606747,0.48918598425531545,0.12386596991190342,0.17605454338953372,0.10479812998989001,0.15723607283718988,16.45096778869629
193,0.14783430604323045,0.41686683876320074,0.12374495933924823,0.16561951354267004,0.09786644536561255,0.17599412757413646,17.02089500427246
194,0.1501683841870252,0.46353969283835555,0.13046502187349357,0.1780471177256167,0.09932710046794535,0.17026061559495242,16.04722023010254
195,0.14550095744629174,0.44644046074420696,0.12503876622439078,0.17095329401293594,0.1090569074660788,0.1551187066831643,15.045354843139648
196,0.14670880010494408,0.5004657206474763,0.12723299235973953,0.18055195354370193,0.10680795523799277,0.1520092801046134,14.192859649658203
197,0.149541955811449,0.5163447193056401,0.13586844199315282,0.19022219589493675,0.10550132179651205,0.15248230050146705,14.776239395141602
198,0.14462417248693848,0.5070120177860933,0.11929363633188132,0.1746819765396259,0.09832645515964782,0.1588340966022163,15.670320510864258
199,0.14554316531741493,0.4768928500972625,0.11468950853898534,0.16643284304731062,0.09172771483745716,0.1743532164737192,16.553667068481445
200,0.14848646254183262,0.4983728296557026,0.11713968832183348,0.17160156565524337,0.09652445749073238,0.17372750173731094,14.856452941894531
201,0.14766755923383715,0.5095237898955123,0.11963038008444732,0.1753294386288852,0.10284495559908984,0.16268319294357403,14.758460998535156
